job_link,job_skills
https://ca.linkedin.com/jobs/view/afternoon-mill-team-lead-at-ejl-official-partner-3807707236,"Mathematical skills, Critical thinking skills, Analytical skills, Willingness to crosstrain, Positive attitude, Verbal and written communication skills, Ability to take direction, Team player, Detailoriented, Quality control, Machine changeovers, Cutting depth and feed rate adjustment, Species grade dimensions and quality check, Tolerance check, Packaging guidelines, Documentation, Stacking and bundling, Production targets, Housekeeping activities, Inventory cycle counts, Inbound tags, Mill production sheet, Employee training, System facility machinery equipment and tool deficiency reporting, Product damage/nonconformity recording/reporting, Packaging, Direct reports monitoring, Lift accuracy quality and packaging check, Vaccination"
https://www.linkedin.com/jobs/view/senior-web-engineer-at-sipe-education-3791264917,"JavaScript, TypeScript, React, Gatsby, Jamstack, Next.js, Content Management Systems, WordPress, Drupal, Contentful, NodeJS, Symfony, Doctrine, Twig, AWS Services, DynamoDB, Lambda, ECS, CDK, Glue, Firehose, EventBridge, SQL, MySQL, Postgres, Snowflake, SEO, Paid marketing, CRM, Frontend architecture, Datadriven development, Autonomy, Flexibility, Asynchronous work, Collaboration, Diversity, Inclusion, Employee Stock Option Program, Parental leave program, Volunteering leave, DE&I initiatives, Equal opportunity workplace"
https://www.linkedin.com/jobs/view/senior-accounts-payable-coordinator-atlanta-ga-at-oldcastle-apg-3803193249,"Accounting/ Finance experience, Accounts Payable experience, Attention to detail, Microsoft Excel, VLOOKUP, Pivot tables, Accounting principles, Internal controls, Lawson ERP system, Critical thinking, Problemsolving, Ability to work independently, Fastpaced environment, Timesensitive deadlines, Ambiguity tolerance, Complexity tolerance"
https://ca.linkedin.com/jobs/view/sales-consultant-at-alsco-uniforms-3796735719,"Sales, Client Solicitation, Client Securing, Sales Promotion, Sales Quota Management, Cold Calling, Sales Funnel Management, Sales Records Management, Customer Relationship Management, Communication, Time Management, Microsoft Office Suite, Driver's License, Color Recognition, Size Recognition, Type Recognition, Counting, Addition, Subtraction, Teamwork, College Degree, Sales Experience, Physical Activity, Stooping, Equipment Moving, Driving, Grasping, Reading, Hearing, Lifting, Industrial Laundry, Service Center, Depot"
https://www.linkedin.com/jobs/view/synon-developer-at-yash-technologies-3800281558,"AS/400, Synon, Synon/2E, 4GL, Programming Language, Business Analyst, Functional Requirement Documents, Helpdesk Support"
https://www.linkedin.com/jobs/view/rn-or-lsw-case-manager-at-bon-secours-3801560350,"BLS Basic Life Support, Registered Nurse, Social Work, Case Management, Bachelor's in social work, Master's in social work, Associate degree in nursing, Clinical experience, Ambulatory experience, Postacute care coordination experience, EPIC Electronic Health Record, CC 44 process, IMM, ABNS, HINs, Moon, Bundle letters, Conditions of Participation for DC Planning and Utilization Management"
https://www.linkedin.com/jobs/view/manager-marketing-analytics-immunology-at-abbvie-3768149769,"Statistical Analysis, Econometrics, Data Science, Programming, SQL, Multivariate Statistics, Causality, Applied Machine Learning, Business Intelligence, Data Visualization, Storytelling, Presentation Skills, Communication Skills, Teamwork, Project Management, Problem Solving, Bachelor's Degree in Technical Field, 35 Years Experience in Quantitative Analysis, Pharmaceutical Data Analysis Experience, SAS, SPSS, PowerBI, Microsoft Office Suite, Pharmaceutical Sciences, Business Administration, Chemistry, Biology, Engineering Economics, Statistics, Marketing, Management Consulting"
https://www.linkedin.com/jobs/view/mvs-service-manager-at-bridgestone-retail-operations-llc-3762473308,"Team leadership, Coaching, Communication, Problem solving, Customer service, Automotive repair, Inventory management, Scheduling, Equipment maintenance, Hiring, Selection, Training, Education, ASE certifications, 401(k), Health benefits, Vacation, Holidays, Tuition reimbursement, Vision coverage, Dental coverage, Paid time off, Daily pay, Equal opportunity employer"
https://uk.linkedin.com/jobs/view/sales-advisor-at-texo-recruitment-3779512457,"Sales, Customer service, Communication, Interpersonal, Negotiation, Persuasion, Teamwork, Selfmotivation, Positive attitude, Sales techniques, Strategies, Computer systems, Software application, Data generation, Prospecting, Outbound sales, Contract renewal, Target setting, Goal achievement, Customer engagement, Product promotion, Service promotion"
https://www.linkedin.com/jobs/view/advanced-practitioner-family-medicine-baraboo-clinic-baraboo-wi-at-ssm-health-3806373852,"Family Medicine, Advanced Practice Nursing, Nursing Care, Pharmacologic Treatment, NonPharmacologic Treatment, Diagnostic Tests, Therapeutic Tests, Patient Education, Communication Skills, Teamwork, Problem Solving, Decision Making, Critical Thinking, Leadership, Time Management, Stress Management, Conflict Resolution, Cultural Sensitivity, Health Promotion, Disease Prevention, Wellness, Informatics, EMR, EHR, Medical Terminology, Medical Ethics, Medical Law, HIPAA, CPR, BLS, ACLS, PALS, NRP, TNCC, PHTLS, ATLS, EMS, Trauma, Critical Care, Surgery, Pediatrics, Obstetrics, Gynecology, Mental Health, Substance Abuse, Geriatrics, Palliative Care, Hospice, Research, EvidenceBased Practice, Quality Improvement, Performance Improvement, Patient Satisfaction, Risk Management, Infection Control, Safety, Compliance"
https://www.linkedin.com/jobs/view/lead-cook-burnet-county-jail-at-aramark-refreshments-3805439918,"Leadership, Supervision, Training, Cooking, Food preparation, Food safety, Sanitation, Customer service, Math, Communication, Lifting, Bending, Pushing, Pulling, Walking, Standing, Food safety certification, Food handling, Food storage, Basic math and counting skills"
https://www.linkedin.com/jobs/view/solar-sales-consultant-at-venture-solar-3556763967,"Sales experience, Outside sales, Solar experience, Willingness to learn, Base salary, Commission, 401k match program, Health Dental and Vision insurance, Paid Time Off"
https://au.linkedin.com/jobs/view/surveyor-junior-level-1-at-workforce-australia-for-individuals-3802285469,"AutoCAD, 12D Model, Leica Infinity, Microsurvey Starnet, Spatial Sciences, Surveying Software, Australian Standards, Concrete Standards, Earthworks Standards, Construction Industry, Large Scale Construction, Technical Functions, Microsoft Office Suite, Ground Settlement Monitoring, Safety Awareness, System Directives, Communication Skills, Data Management, Project Work Schedules, Concrete Structures, Earthworks, Collaboration, Tunneling, Design Management"
https://www.linkedin.com/jobs/view/principal-software-engineer-i-sre-observability-at-geico-3755808811,"Software Engineering, Kubernetes, Containers, DevOps, Cloud Computing, Web Development, Opensource, Data Structures, Algorithms, SQL, J2EE, XML, CSS, JavaScript, Continuous Delivery, Data Pipelines, Big Data Analytics, Machine Learning, AI, Monitoring, Grafana, Prometheus, Terraform, Ansible, Power BI, Synapse, Snowflake, Active Directory, Windows Authentication, SAML, OAuth, Jenkins, CircleCI, Veracode, Git, Docker, AWS, GCP, Azure"
https://www.linkedin.com/jobs/view/pwc-private-audit-manager-at-pwc-3798662899,"Assurance, Accounting, Stakeholder management, Data analysis, Financial reporting, Leadership, Coaching, Problem solving, Communication, Decisionmaking, Auditing, Mergers and acquisitions, Entrepreneurship, Generally Accepted Accounting Principles (GAAP), Generally Accepted Auditing Standards (GAAS), Automation, Digitization, Data visualization, Technology, Innovation, U.S. GAAP, U.S. GAAS"
https://www.linkedin.com/jobs/view/rn-case-manager-at-oculus-search-partners-llc-3797724351,"Nursing, Healthcare, Case Management, Nevada RN License, LPN License, Hospital Management, Patient Care, Treating Physician, Healthcare Team, Physical Needs, Psychosocial Needs, Protocols, Admission Process, Inpatient Care, Retrospective Review, State of the Art Facility, Communication Skills"
https://www.linkedin.com/jobs/view/attorney-at-it-trailblazers-llc-3806175648,"Motions, Court"
https://www.linkedin.com/jobs/view/veterinarian-at-national-veterinary-associates-3733283638,"Veterinary medicine, Surgery, Radiology, Laboratory work, Ultrasound, Digital radiography, Digital dental radiography, Surgical laser, Idexx laboratory, Avimark, 401k with match, Paid licensing fees, CE's, Professional dues, Career growth opportunity, CE days, CE allowance, PTO"
https://www.linkedin.com/jobs/view/ui-solution-architect-at-gtech-llc-3799996372,"React.js, Node.js, Azure Cloud, Agile/Scrum methodology, Communication skills, Collaboration skills, HTML, CSS, JavaScript, Responsive web design, Frontend frameworks, NestJS, Redux"
https://www.linkedin.com/jobs/view/10073-store-manager-at-sally-beauty-3761545728,"Customer service, Retail sales, Sales management, Operational management, Financial management, Performance management, Cosmetology, Leadership, Team management, Budget management, Expense control, Inventory management, Safety and security compliance, Communication, Problemsolving, Time management, Ability to lift 25 lbs, Ability to work in a physically demanding environment, Ability to work around moving parts carts or machines, Ability to work with irritant chemicals"
https://www.linkedin.com/jobs/view/10436-store-manager-at-sally-beauty-3806799350,"Customer service, Retail sales, Sales management, Operational management, Financial management, Performance management, Cosmetology, Haircare, Beauty care, Inventory management, Safety procedures, Security procedures, Product education, Lifting, Standing, Walking, Bending, Crouching, Stooping, Stretching, Reaching"
https://www.linkedin.com/jobs/view/property-manager-at-century-21-advantage-gold-3807203679,"Property Management, Team Leadership, Customer Service, Property Valuation, Work/Life Balance"
https://www.linkedin.com/jobs/view/sales-retail-consultant-full-time-at-palm-beach-tan-3763096927,"Customer Service, Sales, Cleaning, Cash Handling, High School Diploma or Equivalent, Reliable Transportation, Flexible Availability, Lifting"
https://www.linkedin.com/jobs/view/01629-store-manager-at-sally-beauty-3806555905,"Customer Service, Retail Sales, Sales Management, Operational Management, Financial Management, Performance Management, Cosmetology, Hair and Beauty, Product Knowledge, Team Leadership, Safety and Security, Inventory Management, Budgeting, ProblemSolving, Communication, Time Management, Physical Stamina, Lifting, Standing, Walking, Bending, Crouching, Stooping, Stretching, Reaching, Exposure to Chemicals"
https://ca.linkedin.com/jobs/view/child-life-specialist-ba-at-fraser-health-authority-3757318779,"Child Life, Pediatrics, Emergency, Hospital, Social skills, Emotional skills, Intellectual skills, Physical development, Communication skills, Teamwork skills, Interpersonal skills, Planning skills, Organizational skills, Prioritization skills, Equipment operation skills, Knowledge of medical procedures, Ability to modify activities, Adaptability, Physical ability"
https://www.linkedin.com/jobs/view/product-operations-lead-crossgates-mall-at-lululemon-3802544953,"Inventory management, Product operations, Store leadership, Product strategy, Store hiring, Performance evaluation, Team member development, Leadership, Collaboration, Communication, Adaptability, Problem solving, Organization"
